method,qp,position,num_P_frames,frame_index_min,frame_index_max,mean_real_bits,mean_LPIPS,mean_DISTS,position_definition,bits_definition
v41_20000,0,12,8,12,12,2854.0,0.17029274441301823,0.1118975356221199,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,13,8,13,13,2434.0,0.16802756488323212,0.11186819523572922,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,14,8,14,14,1658.0,0.17590806353837252,0.11420261859893799,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,15,8,15,15,1800.0,0.1760490881279111,0.11532081663608551,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,16,8,16,16,4013.0,0.1749078966677189,0.11268244683742523,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,17,8,17,17,6106.0,0.16218810435384512,0.1108841523528099,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,18,8,18,18,1134.0,0.171867654658854,0.11032509058713913,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,19,8,19,19,1220.0,0.17428700532764196,0.11520753800868988,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,20,8,20,20,6099.0,0.16818066593259573,0.11136049777269363,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,21,8,21,21,3254.0,0.16422064322978258,0.11074119806289673,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,22,8,22,22,1364.0,0.1709450874477625,0.11174533516168594,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,23,8,23,23,1544.0,0.17171921860426664,0.11517055332660675,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,24,8,24,24,5419.0,0.16768916882574558,0.11254717409610748,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,25,8,25,25,7056.0,0.1529477946460247,0.10977865755558014,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,26,8,26,26,1072.0,0.16258098185062408,0.11112856864929199,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,27,8,27,27,1208.0,0.1672683320939541,0.11272445321083069,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,28,8,28,28,6580.0,0.15565924439579248,0.11135601997375488,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,29,8,29,29,3266.0,0.15218789875507355,0.11001703888177872,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,30,8,30,30,1170.0,0.15731453709304333,0.11168912798166275,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,31,8,31,31,1379.0,0.15561979357153177,0.111335888504982,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,32,8,32,32,4456.0,0.1540239779278636,0.11135812848806381,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,33,8,33,33,4938.0,0.14642117358744144,0.10986816138029099,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,34,8,34,34,821.0,0.15389421861618757,0.10902078449726105,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,35,8,35,35,971.0,0.15499940048903227,0.1140601709485054,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,36,8,36,36,5489.0,0.1510961726307869,0.11326362937688828,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,37,8,37,37,2376.0,0.14793687593191862,0.1114378422498703,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,38,8,38,38,872.0,0.15295732486993074,0.11256955564022064,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,39,8,39,39,919.0,0.15305737871676683,0.11568465083837509,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,40,8,40,40,4225.0,0.1508645173162222,0.11394449323415756,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,41,8,41,41,4401.0,0.14453282207250595,0.11223212629556656,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,42,8,42,42,694.0,0.15123682375997305,0.11279422044754028,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,43,8,43,43,745.0,0.15337111800909042,0.11643163114786148,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,44,8,44,44,5274.0,0.14804581925272942,0.11344831436872482,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,45,8,45,45,2388.0,0.14669495820999146,0.11228647083044052,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,46,8,46,46,793.0,0.15112436190247536,0.11413267254829407,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,47,8,47,47,915.0,0.15188062842935324,0.11345044523477554,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,48,8,48,48,4162.0,0.1494568595662713,0.11376982927322388,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,49,8,49,49,4762.0,0.14328407775610685,0.11284347623586655,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,50,8,50,50,634.0,0.1506278133019805,0.11274091899394989,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,51,8,51,51,741.0,0.15268398728221655,0.11717743426561356,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,52,8,52,52,5657.0,0.1475500352680683,0.11613086611032486,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,53,8,53,53,2511.0,0.1487858910113573,0.11840132623910904,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,54,8,54,54,726.0,0.15209073573350906,0.1171594187617302,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,55,8,55,55,771.0,0.153498656116426,0.11859045922756195,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,56,8,56,56,4079.0,0.151430225931108,0.11915905028581619,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,57,8,57,57,4527.0,0.14740486443042755,0.11809473484754562,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,58,8,58,58,607.0,0.15267891716212034,0.12204789370298386,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,59,8,59,59,656.0,0.15326030924916267,0.12280742824077606,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,0,60,8,60,60,5454.0,0.14922817423939705,0.1232762411236763,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
