branch,step,global_step,beta,qp,optimized_P_frames,num_p_frames,video,start,crop_x,crop_y,width,height,clip_length,first_frame_index,last_frame_index,consecutive_frames,raw_decoded_frames,rejected_sample_attempts,loss,LPIPS,DISTS,R_est_bpp,proxy_L1,PSNR,MS_SSIM,wrapper_gradient_norm,bridge_gradient_norm,generator_gradient_norm,all_finite
clip8,2632,22632,17.302782275540444,2,18424,7,clips_long_1920/4e5ff961-5dff-49be-b2d1-5d0ef539f639.mp4,289,1183,505,1920,1080,8,289,296,True,8,0,0.3581881858408451,0.1057857455951827,0.14680623156683786,0.006061864883771965,0.07090629530804499,28.929877006103123,0.9363569276673454,0.5089310682261932,1.0107178023327266,0.5551817343902566,True
clip8,2633,22633,17.302782275540444,3,18431,7,clips_long_1920/6e93f482-1410-4161-8529-31c304901476.mp4,857,542,92,1920,1080,8,857,864,True,8,0,0.5468938276171684,0.18553417708192554,0.22732258694512503,0.007714001187455974,0.056336008012294776,13.682492383758289,0.5163669628756387,0.2194589254834741,1.4976002899611696,0.6397648889566466,True
clip8,2634,22634,17.302782275540444,1,18438,7,clips_long_1920/0afea32e-818b-4261-ad5b-766a5800b185.mp4,447,872,388,1920,1080,8,447,454,True,8,0,0.21213139779865742,0.0623602420091629,0.13055244513920375,0.0010881256769477788,0.03911061372075762,36.133515915832724,0.9778571554592678,0.3917503101702468,1.0197028760505726,1.4999284244083053,True
clip8,2635,22635,17.302782275540444,2,18445,7,clips_long_1920/aaa0c089-2127-4b0d-a976-06ff03bfac84.mp4,742,862,780,1920,1080,8,742,749,True,8,0,0.39696531742811203,0.18194796783583503,0.17780051061085292,0.0021264412602509507,0.042347595627818785,26.602880970350004,0.8286035571779524,0.4188561893553699,1.4497653033529996,0.8024332080922794,True
clip8,2636,22636,17.302782275540444,2,18452,7,clips_long_1920/ed92c0c1-821d-490d-bc88-28cfe19e0a2c.mp4,84,1119,436,1920,1080,8,84,91,True,8,0,0.43147869035601616,0.17886368078844886,0.1770464096750532,0.0043303855844507265,0.06408550377402987,16.655516341879498,0.7381018229893276,0.17254300953375853,0.9994387831982847,0.5355794960021969,True
clip8,2637,22637,17.302782275540444,2,18459,7,clips_long_1920/dfbb317f-9d22-48ae-bfa1-d9d0df24eb0b.mp4,194,1610,479,1920,1080,8,194,201,True,8,0,0.3765514977276325,0.14395374485424586,0.19430464506149292,0.0021851872588740657,0.04832642685089793,24.54842261568288,0.6874517798423767,0.3472061877072994,1.5778017047984658,0.8516919949737399,True
clip8,2638,22638,17.302782275540444,3,18466,7,clips_long_1920/385dfc1c-1f64-4831-b465-a99d860e3626.mp4,191,188,452,1920,1080,8,191,198,True,8,0,0.17601974494755268,0.033645959571003914,0.1253469671521868,0.0009554418086606479,0.049500810248511176,38.80660230798127,0.9790652223995754,0.5058893286334393,1.3640432364309036,1.6316313346679132,True
clip8,2639,22639,17.302782275540444,1,18473,7,clips_long_1920/50875961-b607-4068-bb79-4db7f68b5c9d.mp4,106,206,341,1920,1080,8,106,113,True,8,0,0.3862537257373333,0.12634698514427456,0.19837155512401036,0.0035325753269717093,0.04117878313575472,24.034888228004856,0.8467291763850621,0.30428590956710444,1.3208255444504442,0.7852318717820276,True
clip8,2640,22640,17.302782275540444,3,18480,7,clips_long_1920/b20228a0-3942-4639-8a01-c15de8204363.mp4,338,105,327,1920,1080,8,338,345,True,8,0,0.5967968553304672,0.18890341903482163,0.17000530447278703,0.013711761550179549,0.06364777258464269,18.340989264893093,0.7222364885466439,0.2639951001205404,1.373495802898054,0.517153610849721,True
clip8,2641,22641,17.302782275540444,0,18487,7,clips_long_1920/387a85bc-66b9-42cd-9751-97ebdd12394d.mp4,164,1124,270,1920,1080,8,164,171,True,8,0,0.3742251768708229,0.1729626613003867,0.17271402052470616,0.00161859072561908,0.054235829306500304,33.697596633543604,0.9184552942003523,0.8881190922537043,2.040045682863297,1.2094357335596475,True
clip8,2642,22642,17.302782275540444,3,18494,7,clips_long_1920/aad9b54a-52fc-4902-a7b3-eda98822041e.mp4,564,1442,182,1920,1080,8,564,571,True,8,0,0.09968921914696693,0.010031871231538907,0.06689061437334333,0.001271115950657986,0.07728875428438187,41.854819607582584,0.9932109543255397,0.332526252833596,0.44410716201205586,0.44641278080676683,True
clip8,2643,22643,17.302782275540444,2,18501,7,clips_long_1920/9e7ee8d0-b8c4-4211-84ee-de2e31cde75e.mp4,162,844,56,1920,1080,8,162,169,True,8,0,0.10227830614894629,0.012714250146278314,0.07699739933013916,0.0006723690437086458,0.09327971722398486,40.80818146308368,0.9931473050798687,0.3284114307790095,0.6224565690244377,1.2134540609866802,True
clip8,2644,22644,17.302782275540444,0,18508,7,clips_long_1920/385dfc1c-1f64-4831-b465-a99d860e3626.mp4,296,897,13,1920,1080,8,296,303,True,8,0,0.4795007109642029,0.2587474456855229,0.17789331504276823,0.0024523353827784634,0.04276856726833752,23.23755870553556,0.6974704095295498,0.3349400127596336,1.9521060442832825,0.9830570016415757,True
clip8,2645,22645,17.302782275540444,1,18515,7,clips_long_1920/5788a445-abaf-4cb4-b4c3-6ee193659db4.mp4,208,929,42,1920,1080,8,208,215,True,8,0,0.21620002575218678,0.05485115413154874,0.12131826366697039,0.0022806795417896603,0.05685067762221609,32.96862752062141,0.9591581821441652,0.4038175734853466,1.1920504331460338,0.8358165327354503,True
clip8,2646,22646,17.302782275540444,3,18522,7,clips_long_1920/bb618d64-ff64-474f-8e85-10dedbd529d7.mp4,233,511,636,1920,1080,8,233,240,True,8,0,0.44120649993419647,0.16744860580989293,0.16709437540599278,0.006133815988765231,0.05314207928521293,27.10449259099857,0.8867052282605852,0.5426769831421334,2.7859736834831796,1.0660322999383487,True
clip8,2647,22647,17.302782275540444,0,18529,7,clips_long_1920/813d41fe-59d2-404e-ae72-c8b4f5d2c1d2.mp4,187,319,765,1920,1080,8,187,194,True,8,0,0.5037656724452972,0.1866386766944613,0.20829910039901733,0.006262637608285461,0.04668116675955909,27.419634945407203,0.8910606333187648,0.3920919287835524,2.231901902778278,1.6781677843625984,True
clip8,2648,22648,17.302782275540444,2,18536,7,clips_long_1920/52e01ca5-517d-4072-9818-cad4edb78a2d.mp4,455,1625,625,1920,1080,8,455,462,True,8,0,0.4597214125096798,0.15688214770385198,0.22166532278060913,0.004671770937940372,0.033928588564906804,28.016313343931785,0.7289808988571167,0.41157484725489024,1.7810877413432116,0.7182048120170028,True
clip8,2649,22649,17.302782275540444,1,18543,7,clips_long_1920/5448e397-f6d4-4929-be82-2e6ea5ff16d6.mp4,2154,504,435,1920,1080,8,2154,2161,True,8,0,0.4378775432705879,0.18658130722386498,0.18091627529689244,0.004025555082729884,0.07266529436622347,25.257566948318285,0.7434800692967006,0.5859995892380592,2.004092239136939,1.0954656884015492,True
clip8,2650,22650,17.302782275540444,0,18550,7,clips_long_1920/d83d1132-f720-41be-8e62-dc41f251d32c.mp4,165,1219,235,1920,1080,8,165,172,True,8,0,0.14818553626537323,0.026989383090819632,0.11022134338106428,0.0005952231097450879,0.06757953975881849,29.774320136679442,0.9595048172133309,0.33765967471033564,0.7873486999265763,0.3977654147856617,True
clip8,2651,22651,17.302782275540444,3,18557,7,clips_long_1920/6e93f482-1410-4161-8529-31c304901476.mp4,378,95,543,1920,1080,8,378,385,True,8,0,0.3788674511015415,0.10473845047610146,0.14334310804094585,0.00750462185325367,0.09350480032818657,19.84137937471376,0.8829337017876762,0.16178665166131867,0.8579200344194245,0.36239986562920823,True
clip8,2652,22652,17.302782275540444,0,18564,7,clips_long_1920/dfbb317f-9d22-48ae-bfa1-d9d0df24eb0b.mp4,211,1103,463,1920,1080,8,211,218,True,8,0,0.38765137270092964,0.16258988210133143,0.19125988653727938,0.0019211529589873472,0.05602937670690673,26.417872077214284,0.7473522509847369,0.2750347072630265,0.828827403610385,0.6204262733046775,True
clip8,2653,22653,17.302782275540444,2,18571,7,clips_long_1920/adaeb9ff-9474-4950-9107-23d491b0e43d.mp4,121,1096,391,1920,1080,8,121,128,True,8,0,0.2238664049655199,0.04745262062975338,0.13379499741962977,0.002432722140968378,0.052591687866619656,28.010633167318122,0.9519806589399065,0.22798575831203632,0.8163552718873969,0.3813278480431487,True
clip8,2654,22654,17.302782275540444,3,18578,7,clips_long_1920/2aec6205-995b-4998-8a01-78735912f4db.mp4,334,951,109,1920,1080,8,334,341,True,8,0,0.25052930042147636,0.06989515147038868,0.12995085545948573,0.002872375395132362,0.09831984766892024,22.146304889280938,0.9171750375202724,0.34358809130085477,0.7712387937264942,0.49590308266908534,True
clip8,2655,22655,17.302782275540444,0,18585,7,clips_long_1920/a7f7a203-324e-45a5-9097-186b2269477a.mp4,285,405,410,1920,1080,8,285,292,True,8,0,0.49636825919151306,0.25214432818549015,0.20903296981539043,0.0020059187653324833,0.04829772615006992,20.201357167942483,0.6188035692487445,0.23066423193114846,1.7309491996920015,1.025680695347302,True
clip8,2656,22656,17.302782275540444,3,18592,7,clips_long_1920/92168bc8-d3ae-4612-b73f-79970324c1fb.mp4,271,634,659,1920,1080,8,271,278,True,8,0,0.22531426139175892,0.04339417283024107,0.13623146499906266,0.0026015109573823535,0.06752394884824753,33.36077026614386,0.956683507987431,0.5957372786396746,0.7471571097406356,0.3990647160710557,True
clip8,2657,22657,17.302782275540444,0,18599,7,clips_long_1920/fde56368-2050-4992-8da3-7d4c787a5c65.mp4,253,405,272,1920,1080,8,253,260,True,8,0,0.46468063443899155,0.1624336200101035,0.19431121008736746,0.006187311905835356,0.08780741478715624,25.450710233442457,0.817240697996957,0.9396860187486227,1.766154235192453,0.928708495090562,True
clip8,2658,22658,17.302782275540444,1,18606,7,clips_long_1920/a0a92442-c0ab-4926-acf8-2dc000f99850.mp4,101,1205,96,1920,1080,8,101,108,True,8,0,0.17266694642603397,0.042915478348731995,0.11086819001606532,0.0010525587505461381,0.06710748268025263,39.21946892925103,0.9766028097697665,0.6082420995442627,1.0340015439302666,0.9384623253749129,True
clip8,2659,22659,17.302782275540444,1,18613,7,clips_long_1920/5a24cb57-3bed-43d2-9d5c-99e6ae7fe509.mp4,327,1142,293,1920,1080,8,327,334,True,8,0,0.38580793887376785,0.12461683366979873,0.20417266232626777,0.0032595080888963173,0.06198750063776969,29.794038521025733,0.9046949659075056,0.6136931727556193,1.894159618102393,0.8947039730082299,True
clip8,2660,22660,17.302782275540444,3,18620,7,clips_long_1920/40d59ea9-1df2-4466-92b7-3edb2adc9f36.mp4,44,1587,357,1920,1080,8,44,51,True,8,0,0.37294449284672737,0.14310572402817862,0.17559847661427092,0.003109162785611781,0.044310831065688804,24.973581381710012,0.6801624042647225,0.7376544965010849,2.311338533774148,1.5092567599873359,True
clip8,2661,22661,17.302782275540444,1,18627,7,clips_long_1920/531fecde-a3bf-4765-b288-9921a21f2542.mp4,8,93,724,1920,1080,8,8,15,True,8,0,0.27362342551350594,0.08457703356231962,0.1366017460823059,0.003004432439671031,0.04595862914408956,30.711138504850773,0.9390517898968289,0.5890335646331188,1.7388527807522316,0.6843583934399732,True
clip8,2662,22662,17.302782275540444,2,18634,7,clips_long_1920/f3cad2e0-803c-477a-8ec7-c9c9e85cc048.mp4,777,1374,654,1920,1080,8,777,784,True,8,0,0.37541066482663155,0.16394086394991195,0.16276679720197404,0.002788278542409119,0.045800225010940006,24.825397991234393,0.6521304505211967,0.3037138111320448,1.4561191406671172,0.7880192819745527,True
clip8,2663,22663,17.302782275540444,1,18641,7,clips_long_1920/427acf83-454c-4625-8343-92a91e67aaa8.mp4,145,273,548,1920,1080,8,145,152,True,8,0,0.33557045832276344,0.1020467323916299,0.17596605845860075,0.0032938702996554124,0.056452090186732154,26.258543408464153,0.9148353508540561,0.2455516833724923,0.8301451860127718,0.6734009273261413,True
clip8,2664,22664,17.302782275540444,0,18648,7,clips_long_1920/6cf7616f-f5ab-4990-bda9-eaebed496447.mp4,227,804,490,1920,1080,8,227,234,True,8,0,0.24312711879611015,0.06997186158384595,0.15728531564985002,0.0008708375971764326,0.08020126287426266,33.99179451273802,0.9541395306587219,0.23691196559324793,1.2277365848960409,0.6201555213140785,True
clip8,2665,22665,17.302782275540444,0,18655,7,clips_long_1920/2a9ecff1-b76a-4e94-90fe-658bf8fa84b2.mp4,157,1387,385,1920,1080,8,157,164,True,8,0,0.3772408068180084,0.16802010791642324,0.17500210659844537,0.0019406083582517958,0.06406469323805401,25.571838856622282,0.8434196369988578,0.3010233688465424,0.916433278429198,0.6217945062699453,True
clip8,2666,22666,17.302782275540444,3,18662,7,clips_long_1920/1e99102b-9a96-43c7-9919-d54a0fd059e0.mp4,259,47,669,1920,1080,8,259,266,True,8,0,0.2919650375843048,0.08857853178467069,0.13860397679465158,0.003718899284389668,0.04352172410913876,28.27490480959812,0.9433971813746862,0.6329378595155104,1.009433018834694,0.4870871356779916,True
clip8,2667,22667,17.302782275540444,2,18669,7,clips_long_1920/4f55dc47-1590-4f58-8b77-26be000bf644.mp4,140,1534,293,1920,1080,8,140,147,True,8,0,0.12801231257617474,0.023162674690995897,0.08579953227724348,0.0010428499081172047,0.10058984053986413,36.20166199127532,0.991078759942736,0.37738777186612615,0.28480131801210273,0.3351654623487245,True
clip8,2668,22668,17.302782275540444,2,18676,7,clips_long_1920/385dfc1c-1f64-4831-b465-a99d860e3626.mp4,301,1181,507,1920,1080,8,301,308,True,8,0,0.44173943251371384,0.21112736208098276,0.153702906199864,0.00441225989405731,0.05647792560713632,22.71471720810353,0.7598232882363455,0.4194456668147897,1.9917610547563063,0.8427734569563173,True
clip8,2669,22669,17.302782275540444,3,18683,7,clips_long_1920/d273e70c-2f9b-4577-bbaf-98a1200add87.mp4,12,1066,755,1920,1080,8,12,19,True,8,0,0.5261178463697433,0.1452505269220897,0.18531003168651033,0.011261721407728534,0.06981506730828965,28.68574988703503,0.909141855580466,0.6193099785971581,0.891419382546387,0.4384462607282881,True
clip8,2670,22670,17.302782275540444,1,18690,7,clips_long_1920/ab764517-e437-4c31-be56-9435c7495f8f.mp4,370,1307,2,1920,1080,8,370,377,True,8,0,0.15978652238845825,0.013205478233950478,0.12762679372514996,0.0010360632794410255,0.10274688580206462,40.38762214601526,0.9965954763548714,0.4204148266451322,0.610252398131226,0.6695929033847874,True
clip8,2671,22671,17.302782275540444,2,18697,7,clips_long_1920/d273e70c-2f9b-4577-bbaf-98a1200add87.mp4,307,537,625,1920,1080,8,307,314,True,8,0,0.46561139449477196,0.13993448231901442,0.19930307354245866,0.0072779166512191296,0.044561711805207384,29.905751477701948,0.9049184407506671,0.3779294646926973,1.3613179911791922,0.6785286640180233,True
clip8,2672,22672,17.302782275540444,2,18704,7,clips_long_1920/4c3734b2-ed7d-4506-adb6-fd6b8987b08f.mp4,300,259,550,1920,1080,8,300,307,True,8,0,0.4257272221148014,0.1156990858060973,0.17034918921334402,0.008044806109475238,0.04813896598560469,30.958461071372945,0.9057965363774981,0.565058037678621,1.9137891537880698,1.0350313965105327,True
clip8,2673,22673,17.302782275540444,3,18711,7,clips_long_1920/2692b510-7320-4ded-a5da-29f32370d3da.mp4,96,1304,42,1920,1080,8,96,103,True,8,0,0.11013779882341623,0.014983823522925377,0.077505818435124,0.0009624635962869175,0.09948531218937466,43.1745642203678,0.9907766665731157,0.7196502348475549,0.7255379460795414,0.6544614479697826,True
clip8,2674,22674,17.302782275540444,1,18718,7,clips_long_1920/a7f7a203-324e-45a5-9097-186b2269477a.mp4,66,126,465,1920,1080,8,66,73,True,8,0,0.36800625920295715,0.16897543839045934,0.1515050871031625,0.002716842850661903,0.05167769853557859,22.216590968400126,0.7545870968273708,0.2628193731101546,1.4944272264458802,0.5992750056504509,True
clip8,2675,22675,17.302782275540444,1,18725,7,clips_long_1920/013d7951-5833-4d8a-931e-6d0d46c99041.mp4,168,1172,390,1920,1080,8,168,175,True,8,0,0.4335930086672306,0.16371527101312366,0.17797745977129253,0.005281155513200377,0.05215804065976824,24.24665209978798,0.8132126757076809,0.4703384155934695,1.5450114891421523,0.7391342268334067,True
clip8,2676,22676,17.302782275540444,1,18732,7,clips_long_1920/af69e18c-d3d6-4e01-8320-9a500f4c06d0.mp4,263,1526,191,1920,1080,8,263,270,True,8,0,0.12234154623001814,0.020570315686719756,0.08563147272382464,0.0008927022021712866,0.06935189983674458,40.2704564583064,0.9907003896577016,0.5515617291054054,0.6871121255722958,0.5029057564827288,True
clip8,2677,22677,17.302782275540444,1,18739,7,clips_long_1920/4b6d8327-392d-44b3-92dd-90cec2ff2135.mp4,84,1094,780,1920,1080,8,84,91,True,8,0,0.17342679388821125,0.03431743383407593,0.12409662348883493,0.0008198143644092071,0.0827651960509164,41.93294134183865,0.9859164697783335,0.42880154537966814,0.9086894762837108,0.5754172978769235,True
clip8,2678,22678,17.302782275540444,3,18746,7,clips_long_1920/ff5505d9-0960-49ae-afcf-f4dc642579df.mp4,84,322,98,1920,1080,8,84,91,True,8,0,0.1292843595147133,0.02119166111307485,0.08452054432460239,0.001312043721554801,0.08701394604785101,42.082014072011106,0.9841470462935311,0.32243438048137024,0.44392437936150125,0.42023890817704446,True
clip8,2679,22679,17.302782275540444,2,18753,7,clips_long_1920/131ecd28-a881-4981-867a-b4c04f18bdd4.mp4,346,201,70,1920,1080,8,346,353,True,8,0,0.40671490132808685,0.126696061875139,0.15978447028568815,0.006911084953961628,0.06533563030617578,24.456908927349474,0.8600685681615556,0.22186859766719425,0.9743075851461284,0.4825353579588486,True
clip8,2680,22680,17.302782275540444,2,18760,7,clips_long_1920/b4ca0cc5-7e10-473a-881a-73be979194fb.mp4,38,949,672,1920,1080,8,38,45,True,8,0,0.5473104491829872,0.25542854624135153,0.21049869912011285,0.004668122847631042,0.06116615714771407,22.461248455435303,0.5742502808570862,0.40009788901690796,1.6872351144351379,0.8976469363362742,True
clip8,2681,22681,17.302782275540444,1,18767,7,clips_long_1920/7bd0e012-6456-41f9-97ca-4a4b8c4df3d2.mp4,911,861,249,1920,1080,8,911,918,True,8,0,0.1764203030616045,0.06527065911463328,0.08964601584843226,0.0012061779936110334,0.06333795828478678,34.739933237691005,0.9685334989002774,0.6353270914315073,1.686437804464428,1.184078201438044,True
clip8,2682,22682,17.302782275540444,2,18774,7,clips_long_1920/f3f6c1bd-08ce-4d45-a963-b68efa0f2150.mp4,2944,1435,481,1920,1080,8,2944,2951,True,8,0,0.32209280505776405,0.11592335573264531,0.14969158172607422,0.0032333822247372673,0.05313501294170107,28.48656028297293,0.761566128049578,0.40822446637914545,1.9992966205362872,0.9677952281981804,True
clip8,2683,22683,17.302782275540444,0,18781,7,clips_long_1920/85a18857-d07b-4071-b3cf-5f9fb970ea56.mp4,177,493,148,1920,1080,8,177,184,True,8,0,0.15019460581243038,0.03157861211470195,0.10670945474079677,0.0006385471320494877,0.08578968154532568,36.83556099454663,0.9855597530092511,0.5773284666702114,0.8518996110523346,0.8266518171862891,True
clip8,2684,22684,17.302782275540444,0,18788,7,clips_long_1920/359fa8e3-ea15-447f-b85b-2ba4caf0b201.mp4,192,303,774,1920,1080,8,192,199,True,8,0,0.6076924577355385,0.29090017931801937,0.25260839291981285,0.0036852101745483068,0.04194890707731247,18.18471541201931,0.5854659421103341,0.34092502301098054,1.2167695936269156,0.7546556442609031,True
clip8,2685,22685,17.302782275540444,3,18795,7,clips_long_1920/cbc1af73-0393-4055-8e42-6da4b4204bf4.mp4,374,134,663,1920,1080,8,374,381,True,8,0,0.3762553706765175,0.1445930004119873,0.14504116773605347,0.004976537278188127,0.05132516739623887,30.860255561961225,0.8623669743537903,0.5252410565930273,1.2477958850378132,1.2181310330662485,True
clip8,2686,22686,17.302782275540444,0,18802,7,clips_long_1920/a63fd99e-41ec-40db-a87f-c666e9cd9386.mp4,90,688,775,1920,1080,8,90,97,True,8,0,0.41373682022094727,0.17149940771715982,0.18049966437476023,0.003524580438222204,0.07526773533650806,20.10911731808617,0.6904787506375994,0.5422938791668195,1.4410042175040414,0.6994606031809476,True
clip8,2687,22687,17.302782275540444,0,18809,7,clips_long_1920/1334a8f6-4959-4ca6-a529-c251787ee346.mp4,66,1543,340,1920,1080,8,66,73,True,8,0,0.19227732717990875,0.0450229857649122,0.11422544717788696,0.0018832751666195688,0.044298053319965086,33.42580928527371,0.961334603173392,0.6815987881722885,1.1412475448179857,0.6645056557046526,True
clip8,2688,22688,17.302782275540444,1,18816,7,clips_long_1920/85a18857-d07b-4071-b3cf-5f9fb970ea56.mp4,2,1652,758,1920,1080,8,2,9,True,8,0,0.4280494377017021,0.19454045593738553,0.1881580182484218,0.0025897797708499385,0.05405472591519356,26.876427328160677,0.7746590461049762,0.47498813626228287,2.6857014471516263,1.1972258093758237,True
clip8,2689,22689,17.302782275540444,1,18823,7,clips_long_1920/e166f147-fb8c-40ff-992c-af127d51afd1.mp4,236,1584,709,1920,1080,8,236,243,True,8,0,0.15555119514465332,0.030606534332036976,0.09696771417345319,0.0015763010856712106,0.07025436844144549,35.547124501860175,0.9817923818315779,0.7459583649941653,1.1381200943998833,0.8009339280183866,True
clip8,2690,22690,17.302782275540444,0,18830,7,clips_long_1920/785179e1-ae06-4a3a-a736-3d55787d80d5.mp4,43,246,171,1920,1080,8,43,50,True,8,0,0.3732595257461071,0.1065466297524316,0.2023986577987671,0.003649479177381311,0.11680833888905388,25.59950727678121,0.9507447225706918,0.5458577252578347,1.115105468493287,0.5315413988289088,True
clip8,2691,22691,17.302782275540444,3,18837,7,clips_long_1920/fb4b4dc2-462b-4645-89c3-cd4dc58fde4a.mp4,151,1451,319,1920,1080,8,151,158,True,8,0,0.3557630814611912,0.09586655401757785,0.12949530567441667,0.007498132397553751,0.06626752497894424,32.30029834020161,0.9390318308557783,2.638332505991955,1.8235887016590133,2.512376620962544,True
clip8,2692,22692,17.302782275540444,0,18844,7,clips_long_1920/0d2cae82-d10f-48f1-88ed-4b3447c574f5.mp4,613,706,237,1920,1080,8,613,620,True,8,0,0.5762182399630547,0.25770589070660727,0.28867749656949726,0.0017020237864926455,0.03850432485342026,21.76669909521147,0.43814169083322796,0.4964821737658389,3.091058363078554,1.219746458979231,True
clip8,2693,22693,17.302782275540444,0,18851,7,clips_long_1920/83e8195e-c847-4d45-b83f-cb6952e05b4c.mp4,245,336,426,1920,1080,8,245,252,True,8,0,0.417595986276865,0.18553832811968668,0.1624021359852382,0.003983328468166293,0.0732837702546801,19.537114451459907,0.7749808260372707,0.3483703376123281,1.2364618775163594,0.5853867687592682,True
clip8,2694,22694,17.302782275540444,3,18858,7,clips_long_1920/04ad6810-0997-4fa6-b81f-315d7a13fa8d.mp4,288,603,700,1920,1080,8,288,295,True,8,0,0.24388295598328114,0.048935058393648694,0.11235642433166504,0.004745342036975282,0.04838497564196587,33.12803220682232,0.9597991875239782,0.2768406632186967,0.48506949090548845,0.33722753233105085,True
clip8,2695,22695,17.302782275540444,1,18865,7,clips_long_1920/7940d0fb-9138-4889-be05-692f36ce917e.mp4,217,782,764,1920,1080,8,217,224,True,8,0,0.47783540934324265,0.21514120272227696,0.22874797242028375,0.0019376705250968892,0.04191192665270397,22.052134401479716,0.5114817023277283,0.5347610781332305,2.0826056110460915,1.3716853292999887,True
clip8,2696,22696,17.302782275540444,1,18872,7,clips_long_1920/65312ce9-311a-401c-b5c1-beb490e8d7ad.mp4,128,1035,422,1920,1080,8,128,135,True,8,0,0.4290374331176281,0.16562031422342574,0.1917942762374878,0.004105630696618131,0.05839966131108147,24.78072931381524,0.8610414777483258,0.726667896745059,2.86899148022863,1.1297526414534322,True
clip8,2697,22697,17.302782275540444,3,18879,7,clips_long_1920/af69e18c-d3d6-4e01-8320-9a500f4c06d0.mp4,638,906,779,1920,1080,8,638,645,True,8,0,0.44260136783123016,0.18187554606369566,0.17895114421844482,0.004698160678214792,0.048340946968112676,25.333772748911333,0.773337721824646,0.7943348337652477,1.461921782239559,0.7840742211244786,True
clip8,2698,22698,17.302782275540444,2,18886,7,clips_long_1920/ec8856d9-8614-4582-81af-5b4c2bc49861.mp4,259,1156,335,1920,1080,8,259,266,True,8,0,0.2976434528827667,0.07220806607178279,0.15230843850544523,0.004195938369126192,0.05255290386932237,30.705995927514984,0.9608120918273926,0.24918664862844603,0.7021739945064762,0.45533051633243987,True
clip8,2699,22699,17.302782275540444,0,18893,7,clips_long_1920/df9f7df3-90e5-49e9-aa26-ebf52a2ae9b9.mp4,185,1097,710,1920,1080,8,185,192,True,8,0,0.36465153470635414,0.1421144370521818,0.20027330092021398,0.0012548046683410316,0.055216764765126373,28.604529041380793,0.8914590903690882,0.7431817408549303,1.949639199410849,1.1358458836726983,True
clip8,2700,22700,17.302782275540444,3,18900,7,clips_long_1920/04ad6810-0997-4fa6-b81f-315d7a13fa8d.mp4,239,1119,738,1920,1080,8,239,246,True,8,0,0.19368414767086506,0.033145066350698464,0.12190544605255127,0.002198872439164136,0.058702053768294196,36.98440537638938,0.9774058205740791,0.3861713100907566,0.5172469903062903,0.7396957588143995,True
clip8,2701,22701,17.302782275540444,0,18907,7,clips_long_1920/eec0ca5b-1043-450f-808f-29e0ef676ece.mp4,148,693,222,1920,1080,8,148,155,True,8,0,0.3829530365765095,0.11392489394971302,0.23745262622833252,0.0017828348261121258,0.07275007239409856,23.413183376762127,0.8789798787661962,0.19714745194922337,1.798821040433496,1.1350025498118297,True
clip8,2702,22702,17.302782275540444,2,18914,7,clips_long_1920/99ea0de7-bc93-496d-8f63-003b57b73be6.mp4,341,1654,326,1920,1080,8,341,348,True,8,0,0.5275122784078121,0.1545977688261441,0.22034418582916257,0.008776983645345484,0.07040681636759213,30.5486600398263,0.9107684918812343,0.9642719843258946,1.5602311887510816,1.2630034665659438,True
clip8,2703,22703,17.302782275540444,0,18921,7,clips_long_1920/d84611ae-2c85-423b-abde-0c7e1c9da9ca.mp4,104,168,612,1920,1080,8,104,111,True,8,0,0.2488829791545868,0.07615250881229128,0.143778281552451,0.0016341781811206602,0.06763521581888199,31.09998439144524,0.9369997126715524,0.22749366324411277,0.6904566937363432,0.45459350056386866,True
clip8,2704,22704,17.302782275540444,0,18928,7,clips_long_1920/4f31c0c6-a754-4503-a007-9f75410d8147.mp4,143,1048,710,1920,1080,8,143,150,True,8,0,0.3409160152077675,0.14867381112916128,0.15852887289864678,0.0019151181955489199,0.05764370890600341,24.84730562853415,0.7469973393848964,0.3543738704049559,1.824930680307544,1.131145540585175,True
clip8,2705,22705,17.302782275540444,2,18935,7,clips_long_1920/fc919ae1-ce33-4806-8f5e-2b45806206c3.mp4,183,1454,711,1920,1080,8,183,190,True,8,0,0.34803518652915955,0.13970262450831278,0.15355502707617621,0.00312964702399248,0.06259089069707054,26.466062690661914,0.8302790607724871,0.6634944454168022,1.7550680947121098,0.7785774218087463,True
clip8,2706,22706,17.302782275540444,1,18942,7,clips_long_1920/78bb0187-e3c2-4b97-b4a0-88144aeb406d.mp4,355,613,761,1920,1080,8,355,362,True,8,0,0.3553154803812504,0.131459646991321,0.15748349257877894,0.0038050934838663253,0.053362014038222175,27.874071736153248,0.8374921424048288,0.39141386725455213,1.176186575072622,0.6619996292837741,True
clip8,2707,22707,17.302782275540444,0,18949,7,clips_long_1920/cd18cd59-171b-4223-83a3-8f7e0f7b0cfc.mp4,112,1105,27,1920,1080,8,112,119,True,8,0,0.2310960665345192,0.07267089294535772,0.11569817577089582,0.0024086903015683803,0.10499380954674312,32.32362018932791,0.9393611294882638,1.1860594946761491,0.7452127889571094,0.6281215352879317,True
clip8,2708,22708,17.302782275540444,2,18956,7,clips_long_1920/32a56ed6-a21a-44b7-8486-ff14b9f70fd0.mp4,55,1184,294,1920,1080,8,55,62,True,8,0,0.44140009209513664,0.16519547360283987,0.1485368779727391,0.007343867993248361,0.059836469058479586,21.44424809953096,0.7441996335983276,0.3497105412931803,1.3300102024464089,0.9048184268589738,True
