codec,dataset,video,video_id,rate_control,frame,pixel_SSE,MSE,PSNR,SSIM,MS_SSIM,LPIPS,DISTS,FloLPIPS
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,45,8572.453125,0.00137803063262254,28.607411282694166,0.9931076169013977,0.9321626424789429,0.18995903432369232,0.1960541009902954,0.10821888595819473
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,46,9130.134765625,0.0014676785795018077,28.333690441698106,0.9926642775535583,0.9300675392150879,0.19341257214546204,0.1969069242477417,0.11297400295734406
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,47,9003.3984375,0.0014473055489361286,28.394397728142128,0.9927464723587036,0.9301717281341553,0.1913267970085144,0.19467633962631226,0.09463907778263092
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,48,10054.4873046875,0.0016162691172212362,27.91486325248694,0.9919458031654358,0.925884485244751,0.201141819357872,0.20367932319641113,0.10669783502817154
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,49,8771.017578125,0.00140995008405298,28.507962622411295,0.9929205775260925,0.930827260017395,0.18970343470573425,0.19163590669631958,0.1001751571893692
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,50,9412.4443359375,0.0015130600659176707,28.201438308804505,0.992414116859436,0.9286576509475708,0.19306837022304535,0.19553792476654053,0.10249435901641846
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,51,9579.20703125,0.0015398673713207245,28.12516683309003,0.9922851324081421,0.9276522994041443,0.19488047063350677,0.1965276002883911,0.10422792285680771
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,52,10605.7666015625,0.001704887836240232,27.683041877590348,0.9914879202842712,0.924038290977478,0.20460768043994904,0.20415621995925903,0.13092422485351562
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,53,10010.654296875,0.0016092229634523392,27.93383778717306,0.9919199347496033,0.9259315729141235,0.1959933489561081,0.19390207529067993,0.12398870289325714
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,54,10918.7138671875,0.0017551945056766272,27.556747492486583,0.9912014007568359,0.9224202036857605,0.2008412480354309,0.19732213020324707,0.09357944875955582
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,55,11149.236328125,0.001792251248843968,27.466011083246265,0.990994393825531,0.9209550619125366,0.20165467262268066,0.194613516330719,0.13071990013122559
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,56,12473.2177734375,0.002005082555115223,26.97867741501209,0.9899699687957764,0.9159969687461853,0.21105194091796875,0.20442157983779907,0.141564279794693
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,57,10844.576171875,0.0017432767199352384,27.58633669457908,0.991223931312561,0.9215269088745117,0.20243576169013977,0.19606971740722656,0.1316075623035431
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,58,11710.765625,0.0018825175939127803,27.25260956214364,0.990533173084259,0.9181160926818848,0.2059403359889984,0.20285916328430176,0.09348636865615845
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,59,11986.01953125,0.0019267649622634053,27.151712598218015,0.9903019666671753,0.9169917106628418,0.2057611048221588,0.2018113136291504,0.13015151023864746
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,60,13511.2294921875,0.0021719441283494234,26.631513508426906,0.9891340136528015,0.9116333723068237,0.2175482213497162,0.2118425965309143,0.10669547319412231
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,61,13066.931640625,0.002100522629916668,26.776726352423932,0.9894646406173706,0.9120262861251831,0.21009987592697144,0.20731693506240845,0.11824716627597809
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,62,14270.1201171875,0.0022939364425837994,26.39418619136375,0.9885241985321045,0.9077188372612,0.21070820093154907,0.20880556106567383,0.11917918920516968
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I1_P1,63,15704.95703125,0.0025245880242437124,25.978094822563307,0.9873713850975037,0.9026074409484863,0.2156028151512146,0.20716416835784912,
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,0,10200.421875,0.0016397283179685473,27.852281030384425,0.9935910701751709,0.9369392395019531,0.21399369835853577,0.10666137933731079,0.1753598153591156
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,1,6211.599609375,0.00099852099083364,30.006428009911758,0.995959997177124,0.956080436706543,0.1613522469997406,0.07133626937866211,0.14882007241249084
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,2,6215.23828125,0.0009991059778258204,30.003884425609613,0.995806097984314,0.9558767676353455,0.15809649229049683,0.07381337881088257,0.16459998488426208
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,3,7515.3046875,0.0012080929009243846,29.178996676954412,0.9946584701538086,0.9512087106704712,0.1656242311000824,0.07310128211975098,0.1702432632446289
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,4,8139.10693359375,0.001308369799517095,28.832694890460235,0.9936792254447937,0.9447413682937622,0.17528212070465088,0.0730094313621521,0.1753516048192978
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,5,7988.6220703125,0.0012841791613027453,28.913743817678007,0.9931549429893494,0.9399711489677429,0.19063158333301544,0.07927685976028442,0.20115837454795837
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,6,8632.998046875,0.0013877633027732372,28.576846009311975,0.9919052124023438,0.9348620772361755,0.19850768148899078,0.0810093879699707,0.2157125025987625
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,7,7811.97509765625,0.0012557830195873976,29.01085393669254,0.991898238658905,0.9371539950370789,0.19552244246006012,0.07616400718688965,0.21584203839302063
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,8,8707.4423828125,0.0013997303321957588,28.539556261218607,0.990116536617279,0.9310588240623474,0.20730893313884735,0.08145231008529663,0.2224140465259552
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,9,7086.759765625,0.0011392039014026523,29.43398536387396,0.991035521030426,0.9363366961479187,0.2077687680721283,0.07956790924072266,0.22438935935497284
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,10,8030.24951171875,0.0012908708304166794,28.8911721276367,0.9889594316482544,0.9301214218139648,0.22226324677467346,0.08699041604995728,0.22819304466247559
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,11,7322.83251953125,0.0011771528515964746,29.291671409842035,0.98903888463974,0.9328839182853699,0.21318042278289795,0.08419740200042725,0.22954364120960236
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,12,8322.34765625,0.001337825902737677,28.73600399572551,0.9866483807563782,0.9266757965087891,0.22436434030532837,0.08887594938278198,0.23404452204704285
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,13,7138.8125,0.0011475714854896069,29.402202515103628,0.9877665638923645,0.9319283366203308,0.22310863435268402,0.0882081389427185,0.2361934632062912
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,14,8426.9345703125,0.0013546383706852794,28.681766269868024,0.9849053025245667,0.9244509935379028,0.24308384954929352,0.09883546829223633,0.23273490369319916
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,15,7364.2138671875,0.0011838049395009875,29.267198522391887,0.9862527847290039,0.928443193435669,0.2327195703983307,0.09520119428634644,0.23585036396980286
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,16,8550.8271484375,0.001374554238282144,28.61838118736553,0.9839276671409607,0.9209503531455994,0.2543107569217682,0.10813575983047485,0.2397061586380005
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,17,6374.18212890625,0.0010246563469991088,29.894217654634613,0.9880485534667969,0.9332762956619263,0.23287750780582428,0.10139936208724976,0.23661698400974274
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,18,7397.400390625,0.0011891396716237068,29.247671318800847,0.9864542484283447,0.927558422088623,0.24335479736328125,0.10692358016967773,0.2547188401222229
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,19,6922.046875,0.0011127261677756906,29.536116986085474,0.9878352880477905,0.9279435873031616,0.23927900195121765,0.10704541206359863,0.23766840994358063
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,20,8461.1953125,0.0013601458631455898,28.66414515039783,0.9859511852264404,0.9179782271385193,0.26591628789901733,0.12369614839553833,0.25690290331840515
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,21,7057.63916015625,0.0011345227248966694,29.451868006178444,0.9891090393066406,0.9229013919830322,0.25716444849967957,0.12373799085617065,0.258672297000885
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,22,7652.4287109375,0.0012301357928663492,29.100469447903695,0.989055871963501,0.9200477600097656,0.2633703052997589,0.13565534353256226,0.26024580001831055
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,23,6718.048828125,0.0010799332521855831,29.666030862753686,0.9911813735961914,0.9251881837844849,0.24662604928016663,0.1378319263458252,0.2548712491989136
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,24,7808.82080078125,0.0012552760308608413,29.012607638257492,0.9905969500541687,0.9191093444824219,0.26356732845306396,0.1569766402244568,0.25051385164260864
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,25,5910.494140625,0.0009501180029474199,30.22222452767653,0.9935768842697144,0.9325698614120483,0.24209153652191162,0.15657830238342285,0.21306537091732025
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,26,6847.31005859375,0.0011007121065631509,29.58326256759916,0.9932276010513306,0.9295639395713806,0.2504623234272003,0.171761155128479,0.21554037928581238
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,27,6390.71337890625,0.0010273137595504522,29.882968950292273,0.9942275285720825,0.9348249435424805,0.20512737333774567,0.17150908708572388,0.1609659343957901
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,28,7633.05859375,0.0012270220322534442,29.11147639065833,0.9937127232551575,0.9326205253601074,0.19006827473640442,0.17599773406982422,0.0818023830652237
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,29,6057.43896484375,0.0009737395448610187,30.11557192357678,0.9952102303504944,0.944156289100647,0.16540367901325226,0.16361737251281738,0.10614390671253204
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,30,6335.2822265625,0.001018403097987175,29.920802882264663,0.9950138926506042,0.9438238143920898,0.16704127192497253,0.16641920804977417,0.09909724444150925
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,31,5418.55078125,0.0008710375986993313,30.599630980862294,0.9957168698310852,0.9501075148582458,0.1547745168209076,0.1564130187034607,0.09077771008014679
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,32,6119.138671875,0.000983657781034708,30.071559682949562,0.9951735138893127,0.9483458399772644,0.1639675348997116,0.16550904512405396,0.08677755296230316
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,33,4802.91845703125,0.0007720740977674723,31.123410174009503,0.9961993098258972,0.9567121863365173,0.14346584677696228,0.15025144815444946,0.08839090168476105
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,34,5253.947265625,0.0008445774437859654,30.73360521502277,0.9958466291427612,0.9549676775932312,0.14808045327663422,0.15474259853363037,0.06636984646320343
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,35,5079.837890625,0.0008165891631506383,30.879963878407803,0.9959645867347717,0.955694854259491,0.1449183076620102,0.15355557203292847,0.0919419378042221
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,36,5832.203125,0.0009375326335430145,30.280136064578492,0.9953893423080444,0.9521182775497437,0.15744590759277344,0.16381657123565674,0.08667898178100586
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,37,5008.60986328125,0.0008051391923800111,30.94129032356449,0.996015727519989,0.9561495780944824,0.1440919041633606,0.15468907356262207,0.09674160182476044
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,38,5453.34130859375,0.0008766302489675581,30.571835476758544,0.9956640601158142,0.9541784524917603,0.14914752542972565,0.1613439917564392,0.07355785369873047
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,39,5332.185546875,0.0008571543148718774,30.66940984302844,0.9957473874092102,0.9544126987457275,0.14860539138317108,0.16024839878082275,0.10001695901155472
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,40,6147.93701171875,0.000988287152722478,30.0511685022651,0.9951149225234985,0.9510636329650879,0.1600872129201889,0.17018193006515503,0.12560591101646423
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,41,4851.81982421875,0.000779935042373836,31.07941566429195,0.9961194396018982,0.9575673937797546,0.1415535807609558,0.15495365858078003,0.07356975972652435
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,42,5272.40625,0.0008475447539240122,30.718373599460346,0.9957897067070007,0.9556345343589783,0.14813342690467834,0.16143816709518433,0.07769285142421722
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,43,5172.701171875,0.0008315170416608453,30.801288456345695,0.9958513379096985,0.9558919668197632,0.14613574743270874,0.15740859508514404,0.05960856378078461
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,44,5951.9697265625,0.0009567852830514312,30.191855134755528,0.9952462911605835,0.952602744102478,0.15598967671394348,0.16811835765838623,0.09978710114955902
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,45,5235.35986328125,0.0008415894699282944,30.748997071027002,0.9957923293113708,0.9552356600761414,0.1473061740398407,0.15859854221343994,0.09128831326961517
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,46,5634.5517578125,0.0009057599818333983,30.429868711700173,0.9954727292060852,0.9534084796905518,0.15109555423259735,0.16096007823944092,0.0999869555234909
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,47,5479.45361328125,0.000880827778019011,30.551089977940833,0.9955780506134033,0.9538248777389526,0.14787007868289948,0.1586640477180481,0.07287893444299698
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,48,6308.9521484375,0.0010141705861315131,29.938889893965257,0.9949342012405396,0.9499782919883728,0.16038891673088074,0.1685428023338318,0.11627477407455444
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,49,5249.45556640625,0.0008438553777523339,30.73731977575735,0.9957627058029175,0.9548336863517761,0.14701485633850098,0.1565849781036377,0.07130744308233261
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,50,5721.8505859375,0.000919793383218348,30.36309718965173,0.9953897595405579,0.952979326248169,0.15073594450950623,0.15976637601852417,0.08516131341457367
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,51,5850.46826171875,0.0009404688025824726,30.26655606377294,0.9952840805053711,0.9519757032394409,0.1527319848537445,0.15933609008789062,0.08630403131246567
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,52,6631.57421875,0.0010660323314368725,29.7222962349735,0.9946699142456055,0.948645293712616,0.16235758364200592,0.1682877540588379,0.09379880130290985
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,53,6028.6806640625,0.0009691166342236102,30.136239519982695,0.9951217770576477,0.9510642886161804,0.15394389629364014,0.1564725637435913,0.10387416929006577
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,54,6660.466796875,0.0010706768371164799,29.703415926934174,0.9946197867393494,0.9481079578399658,0.15852907299995422,0.16056454181671143,0.10678194463253021
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,55,6694.7724609375,0.0010761915473267436,29.68110423331867,0.9945740699768066,0.9474844932556152,0.15743191540241241,0.15842652320861816,0.10248389840126038
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,56,7643.6513671875,0.0012287248391658068,29.10545362200157,0.9938300251960754,0.9435482025146484,0.1686236560344696,0.16904842853546143,0.11132633686065674
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,57,6438.6953125,0.0010350268566980958,29.850483810626578,0.994777500629425,0.9485347270965576,0.15858234465122223,0.15917158126831055,0.10613630712032318
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,58,7042.42626953125,0.0011320773046463728,29.461239160496532,0.9942957758903503,0.9458746910095215,0.1617240607738495,0.16499996185302734,0.12017619609832764
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,59,7196.96484375,0.001156919519416988,29.36696851496646,0.9941558241844177,0.9449464082717896,0.16089853644371033,0.16312181949615479,0.11761674284934998
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,60,8351.400390625,0.00134249625261873,28.720869178960257,0.9932524561882019,0.9398332834243774,0.17369012534618378,0.17434513568878174,0.13427948951721191
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,61,7929.62158203125,0.001274694805033505,28.94593784136599,0.9935625195503235,0.940962016582489,0.16599509119987488,0.1674697995185852,0.10274145007133484
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,62,8895.0517578125,0.0014298887690529227,28.446977449582825,0.992796003818512,0.9368557929992676,0.1687289923429489,0.17143654823303223,0.12345157563686371
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I10_P10,63,9737.076171875,0.0015652449801564217,28.05417680351574,0.9921019077301025,0.933154284954071,0.17192678153514862,0.1692543625831604,
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I11_P11,0,9587.109375,0.0015411376953125,28.121585568410566,0.9939826726913452,0.9395599365234375,0.20441770553588867,0.10356134176254272,0.1798831671476364
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I11_P11,1,5814.458984375,0.0009346802835352719,30.293369183696008,0.9962197542190552,0.958173930644989,0.15204958617687225,0.0661776065826416,0.11641788482666016
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I11_P11,2,5830.9716796875,0.0009373346692882478,30.281053193845707,0.9960662722587585,0.9579744338989258,0.1485227644443512,0.06867092847824097,0.14114266633987427
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I11_P11,3,7058.6298828125,0.0011346819810569286,29.451258417527924,0.9949818253517151,0.9532000422477722,0.1568058282136917,0.06754505634307861,0.17337363958358765
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I11_P11,4,7797.67919921875,0.0012534849811345339,29.018808652554036,0.9939353466033936,0.9464707374572754,0.16659493744373322,0.06666058301925659,0.16778090596199036
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I11_P11,5,7631.259765625,0.001226732856594026,29.112500025042824,0.9934609532356262,0.9419916868209839,0.18143361806869507,0.07405877113342285,0.19625909626483917
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I11_P11,6,8264.810546875,0.001328576821833849,28.7661332846941,0.9922435879707336,0.9369212985038757,0.18958032131195068,0.0756758451461792,0.19607287645339966
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I11_P11,7,7480.63671875,0.0012025200994685292,29.199076558977314,0.9922292232513428,0.9392616748809814,0.18663321435451508,0.0719103217124939,0.20170541107654572
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I11_P11,8,8357.029296875,0.001343401032499969,28.717943222507646,0.9904862642288208,0.9329103827476501,0.1986345648765564,0.07756692171096802,0.21594423055648804
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I11_P11,9,6703.248046875,0.001077554072253406,29.675609274854985,0.9915208220481873,0.938799262046814,0.20018526911735535,0.07486426830291748,0.22168368101119995
DCVC-RT,fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,I11_P11,10,7665.994140625,0.0012323164846748114,29.092777419307957,0.9894574284553528,0.9325153231620789,0.21549969911575317,0.08265566825866699,0.2202443778514862
