method,kind,video,scope,frames,delta,target_P_frames,base_bits,enhancement_bits,duration_seconds,rate_scope,base_kbps,enhancement_kbps,total_kbps,total_bpp,actual_enhancement_fraction,zero_increment_exact_frames,diagnostic,psnr,ms_ssim,lpips,psnr_gain_vs_ZERO_D,ms_ssim_gain_vs_ZERO_D,lpips_gain_vs_ZERO_D,psnr_minus_ORIGINAL,ms_ssim_minus_ORIGINAL,lpips_minus_ORIGINAL,cohort
val6_CODED_l2,LEARNED,026aa77c-d036-41b7-a998-83c1911fe2bf,P,15,4.521324634552002,15,76008,138864,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",118.7625,216.975,335.7375,0.006476417824074074,1.8269655825702558,0,False,34.13717195933539,0.9687491420021226,0.06296232864260673,0.7395820436538116,0.0009665880112681287,-0.0067704014480113985,4.537845226473935,0.019794338473545524,-0.014046273877223332,Val6
val6_CODED_l2,LEARNED,026aa77c-d036-41b7-a998-83c1911fe2bf,IP,16,4.521324634552002,15,76008,138864,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",118.7625,216.975,335.7375,0.006476417824074074,1.8269655825702558,0,False,33.87570252008604,0.9669009987013848,0.0649904462043196,0.6933581659254484,0.0009061762605638707,-0.006347251357510686,4.254229899819314,0.01855719231894893,-0.013168381759896874,Val6
val6_CODED_l2,LEARNED,30884276-8cb2-485e-b0ca-a22605c1801f,TARGET_P,15,4.521324634552002,15,65520,159648,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",122.850076781298,299.3401870876169,422.190263868915,0.006786747685185186,2.4366300366300364,0,False,24.34382233292731,0.7628943619081472,0.4077606499195099,-0.27052503365758984,0.0007632666947464672,-0.053937780857086184,2.623314667753107,0.04349092863966175,0.11412435173988342,Val6
val6_CODED_l2,LEARNED,30884276-8cb2-485e-b0ca-a22605c1801f,P,15,4.521324634552002,15,65520,159648,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",122.850076781298,299.3401870876169,422.190263868915,0.006786747685185186,2.4366300366300364,0,False,24.34382233292731,0.7628943619081472,0.4077606499195099,-0.27052503365758984,0.0007632666947464672,-0.053937780857086184,2.623314667753107,0.04349092863966175,0.11412435173988342,Val6
val6_CODED_l2,LEARNED,30884276-8cb2-485e-b0ca-a22605c1801f,IP,16,4.521324634552002,15,65520,159648,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",122.850076781298,299.3401870876169,422.190263868915,0.006786747685185186,2.4366300366300364,0,False,24.212636824865392,0.7579876792566047,0.40158201940357685,-0.2536172190539905,0.000715562526324813,-0.050566669553518295,2.4593575010185384,0.04077274559968289,0.10699157975614071,Val6
val6_CODED_l2,LEARNED,66d34721-a96d-4a92-9042-0847e057f3ba,TARGET_P,15,4.521324634552002,15,69192,134368,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",129.7350810844257,251.94015746259845,381.67523854702415,0.006135464891975309,1.9419586079315527,0,False,28.030830515153827,0.8866709212388787,0.20196063021818797,-0.17021708454504061,0.0014375858446341594,-0.0356761485338211,3.2664442596413132,0.029655781800978973,0.01173499623934428,Val6
val6_CODED_l2,LEARNED,66d34721-a96d-4a92-9042-0847e057f3ba,P,15,4.521324634552002,15,69192,134368,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",129.7350810844257,251.94015746259845,381.67523854702415,0.006135464891975309,1.9419586079315527,0,False,28.030830515153827,0.8866709212388787,0.20196063021818797,-0.17021708454504061,0.0014375858446341594,-0.0356761485338211,3.2664442596413132,0.029655781800978973,0.01173499623934428,Val6
val6_CODED_l2,LEARNED,66d34721-a96d-4a92-9042-0847e057f3ba,IP,16,4.521324634552002,15,69192,134368,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",129.7350810844257,251.94015746259845,381.67523854702415,0.006135464891975309,1.9419586079315527,0,False,27.8858732879155,0.8829862303966414,0.20328810717910528,-0.15957851676097556,0.0013477367293445244,-0.03344638925045729,3.0622914934137313,0.027802295438417786,0.011001558974385262,Val6
val6_CODED_l2,LEARNED,b3d4cebf-21ab-41e1-b79a-729d35794681,TARGET_P,15,4.521324634552002,15,83456,142192,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",156.48009780006115,266.6101666313542,423.0902644314153,0.0068012152777777776,1.7037960122699387,0,False,29.454247488474486,0.9103390040926187,0.24008591373761495,0.21422230179195126,0.0016203078231761406,-0.03444983760515849,3.565855878657273,0.023099609397163535,0.00548292895158132,Val6
val6_CODED_l2,LEARNED,b3d4cebf-21ab-41e1-b79a-729d35794681,P,15,4.521324634552002,15,83456,142192,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",156.48009780006115,266.6101666313542,423.0902644314153,0.0068012152777777776,1.7037960122699387,0,False,29.454247488474486,0.9103390040926187,0.24008591373761495,0.21422230179195126,0.0016203078231761406,-0.03444983760515849,3.565855878657273,0.023099609397163535,0.00548292895158132,Val6
val6_CODED_l2,LEARNED,b3d4cebf-21ab-41e1-b79a-729d35794681,IP,16,4.521324634552002,15,83456,142192,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",156.48009780006115,266.6101666313542,423.0902644314153,0.0068012152777777776,1.7037960122699387,0,False,29.280742394394444,0.9073501279540418,0.23943046666681767,0.2008334079299543,0.0015190385842276319,-0.03229672275483608,3.342989886241194,0.021655883809840813,0.005140245892107487,Val6
val6_CODED_l2,LEARNED,46da3cc3-6beb-425c-a870-c8d7bae89311,TARGET_P,15,4.521324634552002,15,94712,164000,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",177.58511099069437,307.50019218762014,485.0853031783145,0.0077977912808641974,1.731565165976856,0,False,26.68303926830977,0.8870127482081823,0.2091742475827535,0.6859156571685006,0.002475232110626524,-0.03294450342655182,2.8618170067210893,0.014016996026040954,0.0007972180843353272,Val6
val6_CODED_l2,LEARNED,46da3cc3-6beb-425c-a870-c8d7bae89311,P,15,4.521324634552002,15,94712,164000,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",177.58511099069437,307.50019218762014,485.0853031783145,0.0077977912808641974,1.731565165976856,0,False,26.68303926830977,0.8870127482081823,0.2091742475827535,0.6859156571685006,0.002475232110626524,-0.03294450342655182,2.8618170067210893,0.014016996026040954,0.0007972180843353272,Val6
val6_CODED_l2,LEARNED,46da3cc3-6beb-425c-a870-c8d7bae89311,IP,16,4.521324634552002,15,94712,164000,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",177.58511099069437,307.50019218762014,485.0853031783145,0.0077977912808641974,1.731565165976856,0,False,26.495138412904893,0.8822080064498683,0.2106326911598444,0.6430459285954693,0.0023205301037123663,-0.03088547196239233,2.6829534438010216,0.013140933774413395,0.0007473919540643692,Val6
val6_CODED_l2,LEARNED,2996c286-14c5-4157-95ba-f2a73fae0187,TARGET_P,15,4.521324634552002,15,81944,203952,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",153.64509602818504,382.4102390063994,536.0553350345843,0.008617139274691358,2.48891926193498,0,False,18.26660618458973,0.4926756627845043,0.5472006479899089,0.07519268453227022,0.015447489226447156,-0.024933048089345298,1.9170021976120555,0.014454187320024403,0.14146493673324584,Val6
val6_CODED_l2,LEARNED,2996c286-14c5-4157-95ba-f2a73fae0187,P,15,4.521324634552002,15,81944,203952,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",153.64509602818504,382.4102390063994,536.0553350345843,0.008617139274691358,2.48891926193498,0,False,18.26660618458973,0.4926756627845043,0.5472006479899089,0.07519268453227022,0.015447489226447156,-0.024933048089345298,1.9170021976120555,0.014454187320024403,0.14146493673324584,Val6
val6_CODED_l2,LEARNED,2996c286-14c5-4157-95ba-f2a73fae0187,IP,16,4.521324634552002,15,81944,203952,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",153.64509602818504,382.4102390063994,536.0553350345843,0.008617139274691358,2.48891926193498,0,False,18.146585793947782,0.4862221716578503,0.539057731628418,0.07049314174900334,0.01448202114979421,-0.023374732583761215,1.797189560261302,0.013550800612522878,0.13262337818741798,Val6
val6_CODED_l2,LEARNED,ALL,TARGET_P,90,4.521324634552002,90,470832,943024,3.3066649999999997,complete I/P sequence,142.3887814459584,285.1888534218011,427.5776348677595,0.007102462705761317,2.002888503755055,,False,26.819286291465087,0.8180569733724089,0.27819073634843033,0.21236176149065053,0.0037850782851497626,-0.03145195332666238,3.1287132061431286,0.024085306942902524,0.04325969297852781,Val6
val6_CODED_l2,LEARNED,ALL,P,90,4.521324634552002,90,470832,943024,3.3066649999999997,complete I/P sequence,142.3887814459584,285.1888534218011,427.5776348677595,0.007102462705761317,2.002888503755055,,False,26.819286291465087,0.8180569733724089,0.27819073634843033,0.21236176149065053,0.0037850782851497626,-0.03145195332666238,3.1287132061431286,0.024085306942902524,0.04325969297852781,Val6
val6_CODED_l2,LEARNED,ALL,IP,96,4.521324634552002,90,470832,943024,3.3066649999999997,complete I/P sequence,142.3887814459584,285.1888534218011,427.5776348677595,0.007102462705761317,2.002888503755055,,False,26.64944653901901,0.8139425357360652,0.2764969103736803,0.19908915139748487,0.0035485108923279025,-0.029486206243745983,2.9331686307591838,0.022579975258971114,0.04055596216736982,Val6
val6_CODED_l3,LEARNED,026aa77c-d036-41b7-a998-83c1911fe2bf,TARGET_P,15,9.042649269104004,15,76008,85792,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",118.7625,134.05,252.8125,0.0048767843364197535,1.1287232922850226,0,False,34.12609575958032,0.9684870910954069,0.06309697528680165,0.7285058438987501,0.0007045371045523459,-0.006635754803816478,4.526769026718873,0.019532287566829742,-0.013911627233028412,Val6
val6_CODED_l3,LEARNED,026aa77c-d036-41b7-a998-83c1911fe2bf,P,15,9.042649269104004,15,76008,85792,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",118.7625,134.05,252.8125,0.0048767843364197535,1.1287232922850226,0,False,34.12609575958032,0.9684870910954069,0.06309697528680165,0.7285058438987501,0.0007045371045523459,-0.006635754803816478,4.526769026718873,0.019532287566829742,-0.013911627233028412,Val6
val6_CODED_l3,LEARNED,026aa77c-d036-41b7-a998-83c1911fe2bf,IP,16,9.042649269104004,15,76008,85792,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",118.7625,134.05,252.8125,0.0048767843364197535,1.1287232922850226,0,False,33.86531858281566,0.9666553259763389,0.06511667743325233,0.6829742286550782,0.0006605035355178243,-0.006221020128577948,4.243845962548943,0.018311519593902884,-0.013042150530964136,Val6
val6_CODED_l3,LEARNED,30884276-8cb2-485e-b0ca-a22605c1801f,TARGET_P,15,9.042649269104004,15,65520,104968,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",122.850076781298,196.8151230094519,319.66519979074985,0.005138647762345679,1.6020757020757022,0,False,24.36848937993155,0.7629577086972321,0.40938361287117003,-0.24585798665334552,0.0008266134838315583,-0.052314817905426025,2.6479817147573517,0.04355427542874684,0.11574731469154358,Val6
val6_CODED_l3,LEARNED,30884276-8cb2-485e-b0ca-a22605c1801f,P,15,9.042649269104004,15,65520,104968,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",122.850076781298,196.8151230094519,319.66519979074985,0.005138647762345679,1.6020757020757022,0,False,24.36848937993155,0.7629577086972321,0.40938361287117003,-0.24585798665334552,0.0008266134838315583,-0.052314817905426025,2.6479817147573517,0.04355427542874684,0.11574731469154358,Val6
val6_CODED_l3,LEARNED,30884276-8cb2-485e-b0ca-a22605c1801f,IP,16,9.042649269104004,15,65520,104968,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",122.850076781298,196.8151230094519,319.66519979074985,0.005138647762345679,1.6020757020757022,0,False,24.23576218143187,0.7580470668713719,0.40310354717075825,-0.2304918624875114,0.0007749501410920859,-0.0490451417863369,2.4824828575850173,0.040832133214450166,0.1085131075233221,Val6
val6_CODED_l3,LEARNED,66d34721-a96d-4a92-9042-0847e057f3ba,TARGET_P,15,9.042649269104004,15,69192,81168,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",129.7350810844257,152.19009511880947,281.9251762032352,0.00453197337962963,1.173083593479015,0,False,28.16135208082786,0.8862842891510001,0.20253931681315104,-0.03969551887101256,0.0010509537567556274,-0.03509746193885803,3.396965825315341,0.02926914971310044,0.012313682834307354,Val6
val6_CODED_l3,LEARNED,66d34721-a96d-4a92-9042-0847e057f3ba,P,15,9.042649269104004,15,69192,81168,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",129.7350810844257,152.19009511880947,281.9251762032352,0.00453197337962963,1.173083593479015,0,False,28.16135208082786,0.8862842891510001,0.20253931681315104,-0.03969551887101256,0.0010509537567556274,-0.03509746193885803,3.396965825315341,0.02926914971310044,0.012313682834307354,Val6
val6_CODED_l3,LEARNED,66d34721-a96d-4a92-9042-0847e057f3ba,IP,16,9.042649269104004,15,69192,81168,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",129.7350810844257,152.19009511880947,281.9251762032352,0.00453197337962963,1.173083593479015,0,False,28.008237255734905,0.8826237628142551,0.20383062586188316,-0.03721454894157428,0.0009852691469584007,-0.032903870567679405,3.1846554612331324,0.027439827856031662,0.011544077657163143,Val6
val6_CODED_l3,LEARNED,b3d4cebf-21ab-41e1-b79a-729d35794681,TARGET_P,15,9.042649269104004,15,83456,87824,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",156.48009780006115,164.67010291881434,321.1502007188755,0.0051625192901234565,1.0523389570552146,0,False,29.54687274578375,0.910011221498267,0.24187707801659902,0.3068475591012202,0.001292525228824511,-0.03265867332617442,3.658481135966542,0.022771826802811906,0.007274093230565389,Val6
val6_CODED_l3,LEARNED,b3d4cebf-21ab-41e1-b79a-729d35794681,P,15,9.042649269104004,15,83456,87824,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",156.48009780006115,164.67010291881434,321.1502007188755,0.0051625192901234565,1.0523389570552146,0,False,29.54687274578375,0.910011221498267,0.24187707801659902,0.3068475591012202,0.001292525228824511,-0.03265867332617442,3.658481135966542,0.022771826802811906,0.007274093230565389,Val6
val6_CODED_l3,LEARNED,b3d4cebf-21ab-41e1-b79a-729d35794681,IP,16,9.042649269104004,15,83456,87824,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",156.48009780006115,164.67010291881434,321.1502007188755,0.0051625192901234565,1.0523389570552146,0,False,29.367578573121882,0.9070428317718372,0.24110968317836523,0.28766958665739395,0.0012117424020229792,-0.030617506243288517,3.4298260649686334,0.02134858762763616,0.006819462403655052,Val6
val6_CODED_l3,LEARNED,46da3cc3-6beb-425c-a870-c8d7bae89311,TARGET_P,15,9.042649269104004,15,94712,106712,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",177.58511099069437,200.08512505320317,377.67023604389755,0.006071084104938272,1.1266998901934284,0,False,26.637177610796932,0.8864822457496601,0.20902942220369974,0.6400539996556581,0.0019447296521041787,-0.03308932880560557,2.8159553492082474,0.013486493567518609,0.0006523927052815756,Val6
val6_CODED_l3,LEARNED,46da3cc3-6beb-425c-a870-c8d7bae89311,P,15,9.042649269104004,15,94712,106712,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",177.58511099069437,200.08512505320317,377.67023604389755,0.006071084104938272,1.1266998901934284,0,False,26.637177610796932,0.8864822457496601,0.20902942220369974,0.6400539996556581,0.0019447296521041787,-0.03308932880560557,2.8159553492082474,0.013486493567518609,0.0006523927052815756,Val6
val6_CODED_l3,LEARNED,46da3cc3-6beb-425c-a870-c8d7bae89311,IP,16,9.042649269104004,15,94712,106712,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",177.58511099069437,200.08512505320317,377.67023604389755,0.006071084104938272,1.1266998901934284,0,False,26.452143108986604,0.8817106603950036,0.2104969173669815,0.6000506246771795,0.0018231840488476675,-0.031021245755255222,2.639958139882732,0.012643587719548696,0.000611618161201477,Val6
val6_CODED_l3,LEARNED,2996c286-14c5-4157-95ba-f2a73fae0187,TARGET_P,15,9.042649269104004,15,81944,144400,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",153.64509602818504,270.7501692188558,424.3952652470408,0.006822193287037037,1.762179049106707,0,False,18.26180443013114,0.492282676670385,0.5478302439053854,0.07039093007367778,0.01505450311232798,-0.024303452173868815,1.912200443153463,0.014061201205905227,0.14209453264872232,Val6
val6_CODED_l3,LEARNED,2996c286-14c5-4157-95ba-f2a73fae0187,P,15,9.042649269104004,15,81944,144400,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",153.64509602818504,270.7501692188558,424.3952652470408,0.006822193287037037,1.762179049106707,0,False,18.26180443013114,0.492282676670385,0.5478302439053854,0.07039093007367778,0.01505450311232798,-0.024303452173868815,1.912200443153463,0.014061201205905227,0.14209453264872232,Val6
val6_CODED_l3,LEARNED,2996c286-14c5-4157-95ba-f2a73fae0187,IP,16,9.042649269104004,15,81944,144400,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",153.64509602818504,270.7501692188558,424.3952652470408,0.006822193287037037,1.762179049106707,0,False,18.142084149142853,0.4858537471758636,0.5396479777991772,0.06599149694407291,0.014113596667807482,-0.022784486413002014,1.7926879154563715,0.01318237613053615,0.13321362435817719,Val6
val6_CODED_l3,LEARNED,ALL,TARGET_P,90,9.042649269104004,90,470832,610864,3.3066649999999997,complete I/P sequence,142.3887814459584,184.73718988769653,327.12597133365495,0.005433867026748971,1.2974139395792978,,False,26.85029866784193,0.8177508721436586,0.2789594415161345,0.24337413786749135,0.0034789770563993672,-0.030683248158958225,3.15972558251997,0.023779205714152127,0.04402839814623197,Val6
